,Voltage,Current,Frequency,Load,PowerFactor,Temperature
0,224.9816047538945,26.29028681644126,49.52341136747181,73.81623953671183,0.8715987634850778,43.618131216646525
1,248.02857225639664,67.31860894851118,49.493957598144,83.73451177530978,0.9416296987899959,48.40613956250128
2,239.2797576724562,105.38877112578695,50.81250916104207,40.03743190339992,0.9280482789370477,71.27284359213081
3,233.94633936788148,89.20586193709954,49.49909239969901,69.98992796855991,0.746169971408132,40.40026316359353
4,216.24074561769746,97.75453200406672,49.543899452257264,65.7396786514999,0.7447748409224422,72.17898108873028
5,216.2397808134481,80.7600871717325,50.51879652483593,86.62643014306168,0.780452310323474,25.28806585860149
6,212.323344486728,84.61180491955304,49.89947968490108,92.48696483850084,0.8083224179023112,66.60790623251785
7,244.6470458309974,102.65749993001172,50.55342111391036,20.972541718190946,0.8225366744225447,70.85285798328418
8,234.04460046972835,33.71182101880638,49.13073231512877,73.92159352470341,0.9039091650500035,30.909059170240326
9,238.3229031118418,61.283870818961155,49.97514238734677,24.146863929578323,0.7170041296497506,45.82079194233202
10,210.8233797718321,30.439085809254255,49.06722720036657,63.908693206188474,0.7104018112678199,29.929986479819338
11,248.79639408647978,118.5818209196144,49.12530640691071,43.010618323494256,0.8175731688831727,62.39624773965306
12,243.29770563201686,113.56682406396052,50.81287490668882,44.5421279617713,0.9091491076413941,52.120866083699404
13,218.49356442713105,9.534083307378179,49.27849074223519,48.23668027618852,0.7580306028869448,58.119400802499264
14,217.27299868828402,86.14114483930418,50.06484136455043,69.70339592396881,0.8924513443768755,31.78921801737267
15,217.33618039413736,111.40355650280156,49.82219120520141,46.72399725350154,0.7779484413820899,32.70475172314517
16,222.1696897183815,25.766164689643357,49.69468665251769,78.61592404722244,0.965825832644055,22.48983953059438
17,230.99025726528953,70.31370151355239,50.79966669137455,52.36219084590957,0.968706983279985,39.32405211174378
18,227.27780074568463,110.2811542226248,49.04364679355098,25.468256024796688,0.7891861612843979,53.5846796800205
19,221.64916560792167,8.903787537366867,50.32757937235118,82.70078739872858,0.7689981261889721,71.47609483983973
20,234.47411578889518,85.2033307333866,50.9267888684271,42.86066596741648,0.8233911916198694,60.01564684752084
21,215.57975442608168,39.19513584784334,50.12033636692368,54.62135036794101,0.7721594755540446,46.12377940398508
22,221.68578594140874,111.30556246830099,50.873644924066184,74.83551065775212,0.901715152987511,77.18720686364827
23,224.65447373174766,116.6716981940173,49.10451575857205,46.59649257189696,0.9478194053644856,63.15471203454991
24,228.24279936868143,113.5906462480449,49.83758663814832,24.52685249173725,0.9019276392733651,75.809912171753
25,241.40703845572054,59.534634915608336,49.5203155819241,49.913683761025084,0.9473051341748049,51.65527839632994
26,217.9869512863344,104.13490486377104,50.46164192996146,95.55588661554427,0.8190976486622422,35.53425648758838
27,230.56937753654447,102.12318083153309,50.96259418099449,71.33875178388465,0.7468950912126582,23.16960118188332
28,233.6965827544817,41.6965544229744,49.5130601248885,73.71833189337656,0.9213852842192776,63.56509108903103
29,211.85801650879992,100.3252795273279,50.30834920294815,70.58257229101119,0.8081423515424662,27.278179880332047
30,234.30179407605755,9.25587799228165,49.39619526551948,35.919371116754945,0.9013812475687397,38.166507696318035
31,216.82096494749166,73.5710360254361,50.13066050914322,53.46670912818241,0.7811931825945296,51.94825447303384
32,212.60206371941118,31.45101628808585,49.92786497337667,80.07518386906546,0.7243688904420018,53.86499526678486
33,247.95542149013335,18.865191864387064,50.94401065926307,28.10983180425273,0.997774538646329,56.03499181922816
34,248.62528132298237,13.849618187359052,50.217054545392934,42.22822208717698,0.7468604523791798,29.975319820982037
35,242.33589392465845,85.07320922598608,49.699012744173636,42.10552867726829,0.9965262981890444,42.784244289298925
36,222.18455076693482,44.0856208333276,49.228191569775866,54.56151420756048,0.9931839797699342,57.031653627018
37,213.90688456025535,88.34817872580757,49.30249365746987,98.42949927537481,0.9381454311724119,78.18913187802708
38,237.36932106048627,12.515979191878372,49.45063385990247,25.400203734705755,0.8978268886245993,63.65786826198132
39,227.60609974958405,41.25838885052019,49.50193332268059,61.496079550447604,0.8733421150753253,75.35622542563746
40,214.88152939379114,67.04149862316379,50.701232115682274,34.349174560976834,0.9598304636133503,65.73272349885062
41,229.8070764044508,95.93316395648081,50.12244557656505,97.65412363277953,0.7868318564858463,55.503018133544025
42,211.37554084460874,41.65653783718804,50.046781822748734,29.064280378197136,0.840304363745463,31.521402148180673
43,246.3728160831513,76.97750829025604,49.22953774373843,52.288080188927296,0.8858169908099506,60.001139113550785
44,220.35119926400068,106.88744104716152,50.72027938669887,79.03079878676849,0.8233571427608473,57.40277395759443
45,236.50089137415927,75.82426664096502,50.44562860641697,76.36435424219562,0.8282459362270804,56.148150227435984
46,222.46844304357643,31.790339596667884,49.1353367238,53.818290951514584,0.7990854002506252,49.387152079294445
47,230.80272084711243,7.806089879001872,50.41567019445954,47.721933436217455,0.8692695450053608,51.71939623935654
48,231.86841117373118,105.06137049860693,50.087076434685294,51.808990284229644,0.9551723584045348,40.06655162708624
49,217.3941782210211,7.445982247794521,49.16345069149356,41.142101052691146,0.7604585134018939,51.15876155853819
50,248.78338511058234,105.59069235868293,49.91660128305731,36.42663509654398,0.9803299116260324,31.853354340708695
51,241.0053129344446,65.82777041312937,49.96939257426009,58.6431758047112,0.9067262961244689,68.3104638416226
52,247.57995766256755,112.99278532898306,49.33154908032655,41.482700485408586,0.946981963804009,31.146617281922467
53,245.79309401710594,96.86007211397153,50.891396294000565,42.99693319178001,0.8668572077890034,25.097977393367984
54,233.91599915244342,119.76242271133381,50.69995074296132,72.54048507796456,0.933855010427219,46.17476158142944
55,246.87496940092467,45.33185877694667,50.338044674658214,97.48298653599137,0.7048601192018401,59.49844637036371
56,213.5397000820768,93.2266532270796,49.92459112200122,68.29097604475001,0.9455141274338605,46.26300949601249
57,217.8393144967658,51.22205506506285,49.823531083169016,26.158357365197304,0.7120416577256099,36.605247917078515
58,211.80909155642152,60.18569633494952,50.30194693430191,26.04668910832536,0.9669740129088588,53.490271033426446
59,223.01321323053057,77.16312827011257,50.09086373881381,96.11385766764528,0.997588824171593,40.82014012473199
60,225.54709158757927,105.47286813142895,49.12454621176377,43.78326322458669,0.7882202386530333,75.97206140759798
61,220.85396127095584,118.16959895791894,50.025005297540666,27.365358886598035,0.7630955668857381,75.35870837621432
62,243.14950036607718,93.3514425944196,50.61280723446568,67.92356697203053,0.9296090091574122,50.14230919832573
63,224.2701330677436,53.04317994924338,49.918479755193914,69.89190226322128,0.775907902276076,39.673039641095514
64,221.23738038749522,53.45605526186307,49.103913155108536,71.88038560949505,0.959668714951661,64.22794483739835
65,231.70784332632994,89.82196468272252,50.572556398768064,41.392162228603304,0.730852777647243,22.202776608984
66,215.6369689989905,32.45937176335477,49.40272756427195,21.208854737158003,0.7377865589138074,48.486140362619075
67,242.0878792301616,17.704523010110385,49.51724166977608,97.20122955635775,0.9937454665301847,40.17940365622001
68,212.98202574719085,45.7815481286893,49.329412706864595,40.0714436552882,0.9021516694810013,75.23215310615328
69,249.47547746402068,38.0324840402194,49.660430129743,74.08210304420379,0.9540661673286859,20.72018163636095
70,240.8897907718663,39.07543385243886,50.51350301137727,76.53038959029676,0.7972988132054554,53.168892543100945
71,217.9486272613669,31.86489137073964,50.038771719007876,68.80059336635885,0.9029451248561813,64.43981486399755
72,210.2208846849441,9.840716808181616,49.40976254830142,45.03259153709186,0.8782725481925792,49.10107925144247
73,242.61845713819338,7.055502494342588,50.75566015630408,41.68770030112526,0.8809450360368841,25.1241818097633
74,238.2742937539047,118.58807481964362,50.759163709903056,67.81346261621624,0.9047597378613165,78.34768340167413
75,239.1602867216395,54.19391037962417,50.74115685009201,89.28765068893532,0.8726077519387295,51.080625882565876
76,240.85081386743784,49.197564423363396,49.47759242276308,95.73869831387165,0.8287187107907997,56.85117465914068
77,212.96178606936363,83.15943750970303,49.902478688361974,28.472464352300612,0.782776808314164,34.19658696245044
78,224.3386291417709,30.09919710448238,50.96997931228175,32.38628900781759,0.9305743992739606,49.00988510640823
79,214.6347623810052,114.24553615427591,50.54402495261998,95.57890070264637,0.7678817290009559,45.74896951749931
80,244.52413703502373,95.42967665778849,49.05433484245112,78.92281826678341,0.9077062918463242,24.493750520119022
81,234.93192507310232,15.282265265909844,49.130409182520985,90.63950598638185,0.7699998467947979,26.36962121284803
82,223.23592099410598,53.021789215266764,49.927862753624666,36.210610730827455,0.8875990509863362,70.24835117712647
83,212.54233401144094,106.09860536964894,50.81844041172312,67.00686968875215,0.9241234801387086,34.38919713239542
84,222.4392928686265,113.64418256351219,50.07740359590543,76.0911675533979,0.7656141666719617,31.697496289917833
85,223.00733288106989,58.75117379373502,49.99562501606858,74.40895083575782,0.7179829902583924,50.294687075008355
86,239.18424713352255,75.54230975923139,49.21094739991326,52.65213526933585,0.7392921228982522,66.12482788175078
87,235.50229885420853,24.20890380058865,50.31356020944859,21.231591335304678,0.8817990901813076,23.716791114739276
88,245.48850970305307,118.9843920057523,50.64420632120045,66.63408454434105,0.9548339218677206,54.60847517829535
89,228.88859700647797,31.64224565909599,49.76084001501513,40.2481231343687,0.7134990463706272,27.1526265704344
90,214.78376983753208,113.41415402553945,50.55122370185065,56.020339691431225,0.9202453777124939,22.187663049537107
91,238.52979148891978,79.70936463412237,50.92895330780162,96.60648120670538,0.8023955937850156,23.164637129733045
92,240.43140194467588,74.8897314110688,49.40753291825538,51.922825411394776,0.8435585109758568,70.04984649250648
93,232.45108790277985,63.95917876689849,50.04665926238948,87.18412853315414,0.9786578649536697,27.078349017683692
94,240.83868719818244,31.52702834754225,49.57427591616915,35.083248459940094,0.7995914514207536,22.709081864737517
95,229.75182385457563,25.30072368063345,50.58570883806768,73.7968398420023,0.8396010801818458,46.27399322857474
96,230.90931317527975,30.355914043070165,50.15518673176231,98.16055635511547,0.7041047244282043,70.63960831652149
97,227.10164073434197,26.44040014658927,50.26916483510061,28.15144806983494,0.7244796160014515,35.74450258935812
98,211.0167650697638,94.65221446017664,50.595828319231785,20.66559537817536,0.7775774773404351,45.302757051554984
99,214.31565707973218,45.264404804173964,49.79194094532491,54.686623410609144,0.7083556722463222,22.395351953825074
100,211.25716742746937,11.651907804790582,50.830180136814086,27.410038644109378,0.8894125978144752,46.944710848092555
101,235.45641645055122,116.4468024661933,50.06605773449228,79.8707479740985,0.8279195070404868,54.65678483822802
102,222.57423924305306,106.63537677079395,49.31590964567069,93.16389310788472,0.8644435608184066,54.25442322512869
103,230.34282764658812,111.6915125674495,50.39179823633761,54.721677816700705,0.7523941557688988,39.945601530461914
104,246.30265895704372,119.41439960434006,50.58652270087651,40.69693137243527,0.7887796088309849,38.93199083978813
105,219.971689165955,24.997953660241038,49.63352335413505,54.75226552052878,0.8991473424558175,26.397417136195873
106,226.4153169214252,50.567832173805755,50.7143585139975,77.87582542800008,0.9895908170891199,42.007899238776105
107,240.22204554172194,92.1974247059705,50.81228650953153,20.72433292642968,0.7151250320806627,25.96968013237788
108,219.1519266196649,85.0423710761861,49.55380897475562,67.15631915877577,0.9671152962565799,65.9957566827231
109,213.07919639315173,22.698029229083332,50.96704294543044,69.06333479099033,0.8730643603933625,77.97645786489116
110,221.59005811655072,98.82080937392105,49.281423056097516,71.01505975167484,0.8691758700266871,78.20446740000241
111,216.44885149016017,30.810665761215976,49.40403133680498,39.36176639847018,0.850083560562328,71.90426596252362
112,247.1879060937029,30.739025704601655,49.368449678476054,77.12421787025013,0.720818225771255,56.04752896037715
113,242.32481518257669,66.75205863274256,50.78797942001574,27.311318906542112,0.7269630555208482,62.05194183463279
114,235.33615026041693,73.18809250679587,50.30858510464992,35.94162691734407,0.8802736016977258,37.112348160824844
115,244.8584236075087,71.70991390134829,49.304208566444544,90.19760373235856,0.8022875714306674,57.84622521035724
116,242.14688307596458,15.52098630074181,49.880646836736695,79.09785205812531,0.9751804199733042,47.338972966392646
117,217.46280235544143,105.90799920249374,50.2305960501396,21.099644320907622,0.8219771612078417,48.92104038661595
118,245.70235993959912,35.5440048977012,49.16692816997877,39.87010082958402,0.7429844376107922,65.46659362250948
119,231.57368967662603,19.89421594752248,50.764832736814675,37.15251863945316,0.9144156500506108,36.915101335835104
120,242.2976062065625,107.20602918493238,50.60720707088307,41.664506242957806,0.7880060264323029,39.082376701671194
121,245.84365199693974,114.89992229642164,50.01041354715328,39.80478162239091,0.8576410922067679,75.4785074677182
122,222.72013899887455,104.14467598552682,50.934253230518344,25.00210365942766,0.909349835651551,23.373457691058334
123,214.40207698110706,98.09434859336098,49.8355219585502,56.71524132774563,0.9700792333606212,49.13805790480042
124,219.11740650167766,80.3528277734875,50.96822063807299,78.61867798289322,0.9376573584405028,74.76804802447171
125,227.08431154505024,68.34859762005102,50.33583999760725,68.53853797739491,0.9029083203618172,56.62178046908942
126,242.72059063689971,15.003477389812167,50.269342546507886,73.82973348784638,0.903889954718543,52.784424452727926
127,244.42922333025373,51.97211950313035,49.33190979059157,26.49193428289913,0.983777393209626,34.984650753761315
128,210.27808522124764,47.85917945641611,50.76385551660929,96.11925681414297,0.7887472292489608,40.5965293438669
129,230.42989210310265,34.87168513243751,49.85497937584123,87.07934670744199,0.7003336282588561,71.12290494828157
